latitude,type,name,longitude
35.7994,Load Node,SANDY_1_N002,-115.63
36.135,Generation Node,MOENKOPI_5_N101,-114.54
33.9223,Load Node,BANNING_1_N001,-116.87
36.9063,Load Node,BEATTY_1_N003,-116.76
36.9063,Load Node,BEATTY_1_N001,-116.76
36.2066,Load Node,PAHRUMP_1_N017,-116
36.2066,Load Node,PAHRUMP_1_N018,-116
35.5001,Load Node,LERDO_1_N001,-119.15
35.5001,Load Node,LERDO_1_N004,-119.15
35.4028,Load Node,MDWYPS_6_N001,-119.46
36.5678,Load Node,VALLEYVE_1_N001,-116.54
36.2863,Load Node,VISTA_1_N001,-115.93
36.5678,Load Node,VALLEYVE_1_N002,-116.54
35.41,Generation Node,MIDWAY_2_B1,-119.46
36.0441,Load Node,KETTLEMN_6_N001,-120.11
34.99,Generation Node,KRAMER_1_B1,-117.55
34.9901,Load Node,KRAMER_1_N001,-117.54
36.1068,Load Node,THSNDAIR_1_N001,-115.97
36.9,Generation Node,FOURCORN_5_N501,-109.5
35.5017,Load Node,GANSO_1_N001,-119.45
35.5,Generation Node,YAVAPAI_5_N501,-11E-14
34.87,Generation Node,ALTA40ST_7_B1,-116.86
34.87,Generation Node,ALTA30ST_7_B1,-116.84
34.87,Generation Node,ALTA31GT_7_B1,-116.88
34.87,Generation Node,ALTA41GT_7_B1,-116.85
36.231,Load Node,CHARLSTN_1_N001,-116.15
34.98,Generation Node,KRAMER_2_B1,-117.53
37.8422,Load Node,AVENAL_6_N001,-121.05
36.8,Generation Node,FOURCORN_3_N501,-109.4
35.29,Load Node,NAVY35R_1_N001,-119.45
33.8565,Load Node,FARREL_1_N002,-116.5
33.8565,Load Node,FARREL_1_N001,-116.5
35.4557,Load Node,BELRIDGE_1_N001,-119.63
35.4028,Load Node,MIDWAY_1_N002,-119.46
35.4028,Generation Node,MIDWAY_1_N047,-119.46
35.43,Generation Node,MIDWAY_1_B1,-119.46
33.706,Generation Node,WESTWING_5_N501,-117.79
35.34,Generation Node,LUZ8G_7_B1,-117.13
35.35,Generation Node,LUZ9G_7_B1,-117.09
35.45,Generation Node,ELKHIL1G_7_B2,-119.48
35.226,Load Node,ELKHIL2G_7_N001,-119.38
35.45,Generation Node,ELKHIL2G_7_B2,-119.48
35.226,Load Node,ELKHIL1G_7_N001,-119.38
35.45,Generation Node,ELKHIL3G_7_B1,-119.48
33.329,Generation Node,HASSYAMP_5_N101,-11E-14
36.136,Generation Node,COLNGAGN_7_B1,-120.34
32.5,Generation Node,PALOVRDE_5_N101,-114.01
34.15,Generation Node,PARKER_2_N101,-114.29
34.3,Load Node,GENE_2_N001,-114.23
34.83,Load Node,CAMINO_2_N001,-114.99
35.5082,Load Node,MTNPASS_1_N001,-115.53
33.7582,Load Node,INDIANW_1_N001,-116.36
33.7582,Load Node,INDIANW_1_N005,-116.36
35.1504,Load Node,ARVIN_6_N001,-118.88
33.7858,Load Node,CONCHO_1_N002,-116.34
35.605,Load Node,FAMOSO_1_N001,-119.2
33.9007,Generation Node,GARNET_7_N003,-116.54
33.9007,Load Node,GARNET_7_N001,-116.54
33.9007,Generation Node,GARNET_7_N006,-116.54
33.9,Generation Node,GARNET_1_N106,-116.54
33.9,Generation Node,GARNET_1_B1,-116.54
33.7845,Load Node,SANTARO_1_N001,-116.41
33.7845,Generation Node,SANTARO_1_N024,-116.41
33.7845,Load Node,SANTARO_1_N021,-116.41
33.7845,Load Node,SANTARO_1_N014,-116.41
33.7845,Load Node,SANTARO_1_N017,-116.41
34,Load Node,TAP807_1_N001,-116.5
34.03,Generation Node,TERAWND_1_N001,-116.53
33.92,Generation Node,TAP804_1_B1,-116.62
33.95,Generation Node,TAP817_1_B1,-116.49
33.94,Generation Node,DEVERS_1_B1,-116.56
33.92,Generation Node,TAP809_1_B1,-116.57
33.96,Generation Node,VENWIND_1_N101,-116.63
33.94,Generation Node,DEVERS_2_B2,-116.59
33.9244,Generation Node,INDIGOG2_7_B1,-116.57
33.9244,Generation Node,INDIGOG3_7_B1,-116.57
33.9142,Generation Node,BUCKWND_1_N101,-116.58
33.91,Generation Node,BUCKWND_1_B1,-116.57
33.91,Generation Node,BUCKWND_1_N001,-116.57
33.97,Generation Node,PANAERO_1_N001,-116.67
36.0738,Load Node,SANARDO_6_N001,-120.94
33.91,Generation Node,RENWIND_1_N001,-116.67
33.94,Generation Node,SEAWIND_1_B1,-116.73
33.9,Generation Node,ALTWIND_1_N001,-116.58
33.91,Generation Node,SANWIND_1_N001,-116.63
33.9244,Generation Node,INDIGOG1_7_B1,-116.57
35.3828,Load Node,TEMBLOR_1_N003,-119.7
35.3828,Generation Node,TEMBLOR_1_N004,-119.7
35.31,Load Node,CYMRIC_1_N001,-119.63
35.31,Generation Node,CYMRIC_1_B1,-119.63
35.31,Generation Node,CYMRIC_1_N004,-119.63
33.9,Generation Node,TRANWND_1_N001,-116.7
35.48,Generation Node,KERNRDGE_1_N003,-119.77
35.48,Load Node,KERNRDGE_1_N001,-119.77
35.37,Generation Node,SUNST_2_N006,-119.5
33.615,Generation Node,BLYTHE_1_N101,-114.68
35.35,Generation Node,LAPLMG4_7_B2,-119.46
35.36,Load Node,LAPLMG2_7_N001,-119.46
35.36,Generation Node,LAPLMG2_7_B2,-119.46
35.36,Generation Node,LAPLMG1_7_B2,-119.46
35.36,Load Node,LAPLMG1_7_N001,-119.46
35.36,Generation Node,LAPLMG3_7_B2,-119.46
35.35,Load Node,LAPLMG4_7_N001,-119.46
35.36,Load Node,LAPLMG3_7_N001,-119.46
33.8173,Load Node,TAMARISK_1_N001,-116.45
33.615,Load Node,BLYTHESC_1_N005,-114.68
33.93,Generation Node,DEVERS_5_B2,-116.54
33.93,Generation Node,DEVERS_5_B1,-116.54
38.7528,Load Node,MIDDLTWN_6_N002,-122.61
38.7528,Load Node,MIDDLTWN_6_N101,-122.61
35.718,Load Node,SMYRNA2_1_N001,-119.46
35.571,Load Node,CAWELOC_1_N001,-119.12
33.7383,Load Node,VALLEYSC_1_N001,-117.16
33.7383,Generation Node,VALLEYSC_1_N014,-117.16
33.7383,Generation Node,VALLEYSC_1_N013,-117.16
33.7383,Load Node,VALLEYSC_1_N107,-117.16
35.1952,Load Node,FELLOWSG_7_N001,-119.59
35.1952,Generation Node,FELLOWSG_7_N002,-119.59
35.36,Generation Node,TEXSUN2G_7_B2,-119.48
35.36,Load Node,TEXSUN2G_7_N001,-119.48
35.37,Generation Node,TEXSUN1G_7_B2,-119.48
35.37,Load Node,TEXSUN1G_7_N001,-119.48
33.74,Generation Node,VALLEYSC_5_B1,-117.16
33.87,Generation Node,TAP806_1_B1,-116.48
33.88,Generation Node,CAPWIND_1_B1,-116.46
34.9901,Generation Node,SUNGEN_1_B1,-117.54
33.9336,Generation Node,COACHELV_2_N101,-116.58
35.15,Generation Node,TAFT1_1_B1,-119.48
35.15,Load Node,TAFT1_1_N004,-119.48
35.15,Load Node,TAFT1_1_N001,-119.48
37.1274,Load Node,MORGAN_1_N001,-121.66
34.16,Load Node,IRONMTN_2_N001,-115.12
33.85,Generation Node,RAMON_2_N001,-116.27
35.56,Generation Node,MTPOSO_7_N001,-119.1
39.9381,Load Node,ESTQNCY_6_N001,-120.91
33.82,Load Node,EAGLEMTN_2_N002,-115.44
33.82,Load Node,EAGLEMTN_2_N001,-115.44
33.82,Generation Node,EAGLEMTN_2_B1,-115.44
36.07,Load Node,QUEBEC_1_N001,-119.56
35.9634,Load Node,ALPAUGH_1_N001,-119.46
33.71,Generation Node,JHINDS_2_B1,-115.62
35.3757,Load Node,RANDSBRG_1_N001,-117.66
38.9325,Load Node,KONOCTI6_6_N001,-122.74
35.9564,Load Node,OILFLDS_6_N007,-120.85
35.9564,Generation Node,OILFLDS_6_N009,-120.85
35.9564,Load Node,OILFLDS_6_N001,-120.85
39.0279,Load Node,REDBUD_1_N004,-122.66
39.0279,Load Node,REDBUD_1_N001,-122.66
35.6526,Load Node,INYOKERN_1_N008,-117.79
35.6526,Load Node,INYOKERN_1_N001,-117.79
35.65,Generation Node,INYOKERN_1_B1,-117.79
39.1429,Generation Node,CITYUKH_1_N001,-123.19
39.1429,Load Node,CITYUKH_1_B1,-123.19
39.1429,Load Node,UKIAH_1_N001,-123.19
39.1429,Load Node,UKIAH_1_N005,-123.19
33.81,Generation Node,ANAHEIMG_7_B1,-117.91
38.7958,Load Node,CLOVRDLE_1_N001,-123.01
38.88,Generation Node,EGLERCK_1_B1,-122.87
38.78,Generation Node,GEYSR11_1_B1,-123.1
39.3192,Generation Node,SUMMIT3_6_N101,-120.38
39.3192,Load Node,SUMMIT_6_N001,-120.38
39.3137,Load Node,TAMARACK_6_N001,-120.5
38.79,Generation Node,GEYSER11_7_B1,-123.1
39.3192,Generation Node,SUMMIT1_1_N101,-120.38
38.9,Generation Node,GEYSER78_7_B1,-122.87
38.9,Generation Node,GEYSER78_7_B3,-122.87
39.3192,Generation Node,SUMMIT2_1_N101,-120.38
38.79,Generation Node,GEYSR5-6_7_B2,-123.08
38.8055,Load Node,GEYSR5-6_7_N001,-122.82
38.79,Generation Node,GEYSR5-6_7_B3,-123.08
39.2,Generation Node,DRUM_1_B1,-120.81
33.8157,Generation Node,VILLAPK_2_N029,-117.83
33.8157,Generation Node,VILLAPK_2_N028,-117.83
39.2143,Load Node,BONNIEN_7_N001,-120.81
39.2143,Generation Node,BONNIEN_7_N002,-120.81
39.1151,Load Node,SHADYGLN_6_N001,-120.95
39.036,Load Node,WEMRSWS_6_N001,-120.99
39.0193,Load Node,FORSTHL_6_N001,-120.83
35.6971,Load Node,SEARLES_7_N001,-117.4
35.6971,Generation Node,SEARLES_7_N002,-117.4
35.6971,Generation Node,SEARLES_7_N004,-117.4
35.7573,Generation Node,MCGEN_7_B1,-117.39
